date,open,Customer_Footfall,visits,purchases,conversion_rate,Sales_Amount,gmv,avg_ticket_base,avg_ticket_with_impulse,impulse_attach_pct,impulse_avg_eur,items_per_ticket,quick_buy_pct,quick_buy_ticket,miel_u,loncheado_u,mermelada_u,queso_u,tote_u,picos_u,vino_u,minicata_u,Units_Sold,Inventory_Level,tote_stock,Online_Orders,online_orders_attr,contacts,campaign_conversions,referred_visits,baskets_via_lodging,market_segment,distribution_channel,Promotion,Holiday,holiday_or_event,Season,Day_Of_Week,Month,Year,partners_active,Demand_Level
2025-10-26,1,20,20,7,0.35,305.17,305.17,42.41,43.6,17.3,6.84,0.71,24.0,17.13,1,0,0,0,1,3,0,0,5,26,26,0,0,3,0,4,1,Rural_lodging,Partner_referral,No,No,0,Otoño,Sunday,10,2025,11,Low
2025-10-27,1,18,18,9,0.5,287.5,287.5,30.12,31.94,25.8,7.09,0.89,17.2,15.42,3,2,1,0,1,0,0,1,8,25,25,0,0,4,0,6,1,Rural_lodging,Partner_referral,Yes,No,0,Otoño,Monday,10,2025,11,Low
2025-10-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,10,2025,11,None
2025-10-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Wednesday,10,2025,12,None
2025-10-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,10,2025,12,None
2025-10-31,1,12,12,6,0.5,225.55,225.55,35.65,37.59,34.0,5.72,0.83,21.5,12.89,1,1,0,0,0,1,1,1,5,25,25,2,1,2,1,3,1,Rural_lodging,Partner_referral,No,No,0,Otoño,Friday,10,2025,11,Low
2025-11-01,1,16,16,4,0.25,148.94,148.94,35.76,37.23,28.0,5.26,0.75,25.8,13.27,1,1,0,0,0,0,0,1,3,25,25,0,0,1,0,5,1,Direct,Direct,No,No,0,Otoño,Saturday,11,2025,11,Low
2025-11-02,1,13,13,4,0.3077,123.04,123.04,28.26,30.76,29.2,8.57,1.0,32.0,14.14,1,0,1,0,0,0,1,1,4,25,25,0,0,2,0,4,0,Direct,Direct,Yes,No,0,Otoño,Sunday,11,2025,11,Low
2025-11-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Monday,11,2025,11,None
2025-11-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,11,2025,11,None
2025-11-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Wednesday,11,2025,12,None
2025-11-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,11,2025,12,None
2025-11-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Friday,11,2025,12,None
2025-11-08,1,15,15,6,0.4,244.8,244.8,38.59,40.8,30.7,7.18,0.83,16.0,11.89,2,0,2,1,0,0,0,0,5,25,25,0,0,3,0,5,0,Direct,Direct,No,No,0,Otoño,Saturday,11,2025,11,Low
2025-11-09,1,19,19,5,0.2632,164.33,164.33,30.96,32.87,35.0,5.45,2.0,21.5,13.54,0,0,1,0,2,1,1,5,10,23,23,0,0,2,0,6,1,Passerby,Walk_in,Yes,No,0,Otoño,Sunday,11,2025,11,Low
2025-11-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Monday,11,2025,11,None
2025-11-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,11,2025,12,None
2025-11-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Wednesday,11,2025,12,None
2025-11-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,11,2025,11,None
2025-11-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Friday,11,2025,11,None
2025-11-15,1,19,19,4,0.2105,164.42,164.42,39.47,41.1,29.6,5.52,1.25,16.2,14.72,0,1,0,0,0,2,0,2,5,50,50,0,0,2,0,3,1,Rural_lodging,Partner_referral,No,No,0,Otoño,Saturday,11,2025,11,Low
2025-11-16,1,17,17,6,0.3529,267.43,267.43,41.89,44.57,34.9,7.68,0.5,22.3,15.14,0,1,0,0,0,0,0,2,3,50,50,1,0,2,0,6,3,Direct,Direct,No,No,0,Otoño,Sunday,11,2025,12,Low
2025-11-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Monday,11,2025,11,None
2025-11-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,11,2025,11,None
2025-11-19,1,17,17,4,0.2353,156.8,156.8,35.09,39.2,40.1,10.23,0.5,26.4,13.97,0,0,0,0,0,0,0,2,2,50,50,0,0,2,0,6,2,Rural_lodging,Partner_referral,No,No,0,Otoño,Wednesday,11,2025,11,Low
2025-11-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,11,2025,11,None
2025-11-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Friday,11,2025,12,None
2025-11-22,1,14,14,3,0.2143,100.47,100.47,31.26,33.49,40.1,5.55,0.67,29.5,11.57,0,0,0,0,0,0,0,2,2,50,50,0,0,1,0,5,1,Event_local,Offline_event,No,No,0,Otoño,Saturday,11,2025,12,Low
2025-11-23,1,29,29,4,0.1379,148.48,148.48,34.07,37.12,34.3,8.87,0.75,21.3,14.56,0,0,0,1,0,0,0,2,3,50,50,0,0,2,0,8,3,Direct,Direct,No,No,0,Otoño,Sunday,11,2025,12,Low
2025-11-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Monday,11,2025,12,None
2025-11-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,11,2025,12,None
2025-11-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Wednesday,11,2025,12,None
2025-11-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,11,2025,12,None
2025-11-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Friday,11,2025,12,None
2025-11-29,1,14,14,3,0.2143,123.35,123.35,38.06,41.12,48.5,6.3,0.67,24.0,16.56,0,0,1,0,1,0,0,0,2,49,49,0,0,1,0,3,0,Direct,Direct,No,No,0,Otoño,Saturday,11,2025,12,Low
2025-11-30,1,15,15,4,0.2667,176.9,176.9,43.38,44.22,16.3,5.16,1.0,29.1,14.83,0,0,0,1,0,1,0,2,4,49,49,0,0,1,0,5,1,Direct,Direct,No,No,0,Otoño,Sunday,11,2025,12,Low
2025-12-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,12,2025,11,None
2025-12-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,12,2025,11,None
2025-12-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,12,2025,12,None
2025-12-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,12,2025,11,None
2025-12-05,1,5,5,2,0.4,72.96,72.96,33.97,36.48,42.7,5.89,1.0,34.3,14.44,0,0,1,0,0,0,0,1,2,49,49,0,0,1,0,0,1,Rural_lodging,Partner_referral,No,No,0,Invierno,Friday,12,2025,11,Low
2025-12-06,1,7,7,2,0.2857,90.84,90.84,43.68,45.42,28.3,6.16,0.5,16.7,15.58,0,0,0,0,1,0,0,0,1,48,48,0,0,1,0,3,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Saturday,12,2025,12,Low
2025-12-07,1,12,12,4,0.3333,141.86,141.86,34.47,35.46,14.7,6.74,0.25,12.7,17.76,0,0,0,0,0,0,1,0,1,48,48,0,0,2,0,6,0,Direct,Direct,No,No,0,Invierno,Sunday,12,2025,11,Low
2025-12-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Monday,12,2025,12,None
2025-12-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,12,2025,12,None
2025-12-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,12,2025,12,None
2025-12-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,12,2025,11,None
2025-12-12,1,12,12,3,0.25,94.73,94.73,30.25,31.58,21.4,6.21,0.67,27.4,16.38,1,0,0,0,0,1,0,0,2,48,48,0,0,1,0,5,0,Passerby,Walk_in,No,No,0,Invierno,Friday,12,2025,12,Low
2025-12-13,1,10,10,4,0.4,145.77,145.77,34.84,36.44,26.8,5.97,1.0,26.1,14.87,1,1,0,0,0,0,0,2,4,48,48,0,0,2,0,6,2,Direct,Direct,No,No,0,Invierno,Saturday,12,2025,11,Low
2025-12-14,1,9,9,5,0.5556,191.37,191.37,37.16,38.27,22.5,4.97,0.4,32.6,13.41,0,0,0,0,1,0,1,0,2,47,47,0,0,2,0,2,1,Direct,Direct,No,No,0,Invierno,Sunday,12,2025,12,Low
2025-12-15,1,5,5,2,0.4,68.59,68.59,32.08,34.29,28.8,7.67,0.0,21.0,19.18,0,0,0,0,0,0,0,0,0,47,47,0,0,1,0,3,2,Direct,Direct,Yes,No,0,Invierno,Monday,12,2025,11,Low
2025-12-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Tuesday,12,2025,12,None
2025-12-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Wednesday,12,2025,12,None
2025-12-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,Closed,None,No,No,0,Invierno,Thursday,12,2025,11,None
2025-12-19,1,7,7,3,0.4286,120.74,120.74,39.08,40.25,12.8,9.12,0.67,27.8,20.42,0,0,0,1,0,0,0,1,2,47,47,0,0,1,0,2,0,Rural_lodging,Partner_referral,No,No,0,Invierno,Friday,12,2025,11,Low
2025-12-20,1,10,10,1,0.1,36.85,36.85,33.86,36.85,31.8,9.4,2.0,18.2,15.5,0,0,0,0,0,0,1,1,2,47,47,0,0,0,0,4,0,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Saturday,12,2025,11,Low
2025-12-21,1,10,10,4,0.4,160.24,160.24,36.5,40.06,48.6,7.32,1.75,32.8,12.35,0,1,0,0,0,4,1,1,7,47,47,1,0,1,0,2,0,Passerby,Walk_in,Yes,Yes,1,Invierno,Sunday,12,2025,12,Low
2025-12-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Monday,12,2025,12,None
2025-12-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Tuesday,12,2025,12,None
2025-12-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Wednesday,12,2025,11,None
2025-12-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Thursday,12,2025,11,None
2025-12-26,1,13,13,9,0.6923,349.96,349.96,36.25,38.88,28.9,9.1,1.11,13.0,13.99,0,3,0,2,1,0,2,2,10,46,46,1,1,4,1,4,0,Direct,Direct,Yes,Yes,1,Invierno,Friday,12,2025,12,Low
2025-12-27,1,10,10,3,0.3,139.31,139.31,43.77,46.44,43.1,6.18,0.67,13.5,18.26,0,0,0,0,0,1,1,0,2,46,46,1,0,1,0,4,1,Direct,Direct,Yes,Yes,1,Invierno,Saturday,12,2025,12,Low
2025-12-28,1,21,21,7,0.3333,299.56,299.56,39.62,42.79,60.4,5.26,1.14,23.1,14.05,2,1,1,1,1,1,1,0,8,45,45,2,2,3,2,2,0,Rural_lodging,Partner_referral,Yes,Yes,1,Invierno,Sunday,12,2025,12,Low
2025-12-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Monday,12,2025,12,None
2025-12-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,Closed,None,No,Yes,1,Invierno,Tuesday,12,2025,11,None
